Study	NST_Site	General Location	Specific Location	NST_Sample_ID	Lat_DD	Lon_DD	Fiscal Year	Collection Date	Matrix	Scientific Name	Method	Parameter	Value	Unit	Qualifier
Mussel Watch	NBPI	Narragansett Bay	Patience Island	MW2007NBPISED	41.6523	-71.3567	2007	3/7/2007	Sediment	Sediment	PBB-2007	PBB 7 [2,4-DiBB]	0	ng/dry g	Not detected
Mussel Watch	NBPI	Narragansett Bay	Patience Island	MW2007NBPISED	41.6523	-71.3567	2007	3/7/2007	Sediment	Sediment	PBB-2007	PBB 77 [3,3',4,4'-TetraBB]	0	ng/dry g	Not detected
Mussel Watch	NBPI	Narragansett Bay	Patience Island	MW2007NBPISED	41.6523	-71.3567	2007	3/7/2007	Sediment	Sediment	PBB-2007	PBB 80 [3,3',5,5'-TetraBB]	0	ng/dry g	Not detected
Mussel Watch	NBPI	Narragansett Bay	Patience Island	MW2007NBPISED	41.6523	-71.3567	2007	3/7/2007	Sediment	Sediment	PBB-2007	PBB 9 [2,5-DiBB]	0	ng/dry g	Not detected
Mussel Watch	NBPI	Narragansett Bay	Patience Island	MW2007NBPISED	41.6523	-71.3567	2007	3/7/2007	Sediment	Sediment	ECDDUAL.M	PCB101_90	0.13	ng/dry g	
Mussel Watch	NBPI	Narragansett Bay	Patience Island	MW2007NBPISED	41.6523	-71.3567	2007	3/7/2007	Sediment	Sediment	ECDDUAL.M	PCB105	0.05	ng/dry g	Below the MDL
Mussel Watch	NBPI	Narragansett Bay	Patience Island	MW2007NBPISED	41.6523	-71.3567	2007	3/7/2007	Sediment	Sediment	ECDDUAL.M	PCB110_77	0.11	ng/dry g	
Mussel Watch	NBPI	Narragansett Bay	Patience Island	MW2007NBPISED	41.6523	-71.3567	2007	3/7/2007	Sediment	Sediment	ECDDUAL.M	PCB118	0.12	ng/dry g	
Mussel Watch	NBPI	Narragansett Bay	Patience Island	MW2007NBPISED	41.6523	-71.3567	2007	3/7/2007	Sediment	Sediment	ECDDUAL.M	PCB128	0.01	ng/dry g	Below the MDL
Mussel Watch	NBPI	Narragansett Bay	Patience Island	MW2007NBPISED	41.6523	-71.3567	2007	3/7/2007	Sediment	Sediment	ECDDUAL.M	PCB138_160                                                                                          	0.19	ng/dry g	In procedural blank > 3x MDL
Mussel Watch	NBPI	Narragansett Bay	Patience Island	MW2007NBPISED	41.6523	-71.3567	2007	3/7/2007	Sediment	Sediment	ECDDUAL.M	PCB146	0.04	ng/dry g	Below the MDL
Mussel Watch	NBPI	Narragansett Bay	Patience Island	MW2007NBPISED	41.6523	-71.3567	2007	3/7/2007	Sediment	Sediment	ECDDUAL.M	PCB149_123	0.11	ng/dry g	Below the MDL
Mussel Watch	NBPI	Narragansett Bay	Patience Island	MW2007NBPISED	41.6523	-71.3567	2007	3/7/2007	Sediment	Sediment	ECDDUAL.M	PCB151	0.02	ng/dry g	Below the MDL
Mussel Watch	NBPI	Narragansett Bay	Patience Island	MW2007NBPISED	41.6523	-71.3567	2007	3/7/2007	Sediment	Sediment	ECDDUAL.M	PCB153_132_168	0.28	ng/dry g	
Mussel Watch	NBPI	Narragansett Bay	Patience Island	MW2007NBPISED	41.6523	-71.3567	2007	3/7/2007	Sediment	Sediment	ECDDUAL.M	PCB156_171_202	0.02	ng/dry g	Below the MDL
Mussel Watch	NBPI	Narragansett Bay	Patience Island	MW2007NBPISED	41.6523	-71.3567	2007	3/7/2007	Sediment	Sediment	ECDDUAL.M	PCB158	0	ng/dry g	Not detected
Mussel Watch	NBPI	Narragansett Bay	Patience Island	MW2007NBPISED	41.6523	-71.3567	2007	3/7/2007	Sediment	Sediment	ECDDUAL.M	PCB170_190	0	ng/dry g	Not detected
Mussel Watch	NBPI	Narragansett Bay	Patience Island	MW2007NBPISED	41.6523	-71.3567	2007	3/7/2007	Sediment	Sediment	ECDDUAL.M	PCB174	0.01	ng/dry g	Below the MDL
Mussel Watch	NBPI	Narragansett Bay	Patience Island	MW2007NBPISED	41.6523	-71.3567	2007	3/7/2007	Sediment	Sediment	ECDDUAL.M	PCB18	0.02	ng/dry g	Below the MDL
Mussel Watch	NBPI	Narragansett Bay	Patience Island	MW2007NBPISED	41.6523	-71.3567	2007	3/7/2007	Sediment	Sediment	ECDDUAL.M	PCB180	0.05	ng/dry g	
Mussel Watch	NBPI	Narragansett Bay	Patience Island	MW2007NBPISED	41.6523	-71.3567	2007	3/7/2007	Sediment	Sediment	ECDDUAL.M	PCB183	0.02	ng/dry g	Below the MDL
Mussel Watch	NBPI	Narragansett Bay	Patience Island	MW2007NBPISED	41.6523	-71.3567	2007	3/7/2007	Sediment	Sediment	ECDDUAL.M	PCB187	0.06	ng/dry g	
Mussel Watch	NBPI	Narragansett Bay	Patience Island	MW2007NBPISED	41.6523	-71.3567	2007	3/7/2007	Sediment	Sediment	ECDDUAL.M	PCB194	0	ng/dry g	Not detected
Mussel Watch	NBPI	Narragansett Bay	Patience Island	MW2007NBPISED	41.6523	-71.3567	2007	3/7/2007	Sediment	Sediment	ECDDUAL.M	PCB195_208	0	ng/dry g	Not detected
Mussel Watch	NBPI	Narragansett Bay	Patience Island	MW2007NBPISED	41.6523	-71.3567	2007	3/7/2007	Sediment	Sediment	ECDDUAL.M	PCB199	0.07	ng/dry g	
Mussel Watch	NBPI	Narragansett Bay	Patience Island	MW2007NBPISED	41.6523	-71.3567	2007	3/7/2007	Sediment	Sediment	ECDDUAL.M	PCB201_173_157	0.01	ng/dry g	Below the MDL
Mussel Watch	NBPI	Narragansett Bay	Patience Island	MW2007NBPISED	41.6523	-71.3567	2007	3/7/2007	Sediment	Sediment	ECDDUAL.M	PCB206	0.02	ng/dry g	Below the MDL
Mussel Watch	NBPI	Narragansett Bay	Patience Island	MW2007NBPISED	41.6523	-71.3567	2007	3/7/2007	Sediment	Sediment	ECDDUAL.M	PCB209	0.04	ng/dry g	Below the MDL
Mussel Watch	NBPI	Narragansett Bay	Patience Island	MW2007NBPISED	41.6523	-71.3567	2007	3/7/2007	Sediment	Sediment	ECDDUAL.M	PCB28	0.04	ng/dry g	Below the MDL
Mussel Watch	NBPI	Narragansett Bay	Patience Island	MW2007NBPISED	41.6523	-71.3567	2007	3/7/2007	Sediment	Sediment	ECDDUAL.M	PCB29	0	ng/dry g	Not detected
Mussel Watch	NBPI	Narragansett Bay	Patience Island	MW2007NBPISED	41.6523	-71.3567	2007	3/7/2007	Sediment	Sediment	ECDDUAL.M	PCB31	0	ng/dry g	Not detected
Mussel Watch	NBPI	Narragansett Bay	Patience Island	MW2007NBPISED	41.6523	-71.3567	2007	3/7/2007	Sediment	Sediment	ECDDUAL.M	PCB44	0.02	ng/dry g	Below the MDL
Mussel Watch	NBPI	Narragansett Bay	Patience Island	MW2007NBPISED	41.6523	-71.3567	2007	3/7/2007	Sediment	Sediment	ECDDUAL.M	PCB45	0	ng/dry g	Not detected
Mussel Watch	NBPI	Narragansett Bay	Patience Island	MW2007NBPISED	41.6523	-71.3567	2007	3/7/2007	Sediment	Sediment	ECDDUAL.M	PCB49	0.06	ng/dry g	Below the MDL
Mussel Watch	NBPI	Narragansett Bay	Patience Island	MW2007NBPISED	41.6523	-71.3567	2007	3/7/2007	Sediment	Sediment	ECDDUAL.M	PCB52	0.07	ng/dry g	Below the MDL
Mussel Watch	NBPI	Narragansett Bay	Patience Island	MW2007NBPISED	41.6523	-71.3567	2007	3/7/2007	Sediment	Sediment	ECDDUAL.M	PCB56_60	0	ng/dry g	Not detected
Mussel Watch	NBPI	Narragansett Bay	Patience Island	MW2007NBPISED	41.6523	-71.3567	2007	3/7/2007	Sediment	Sediment	ECDDUAL.M	PCB66	0.04	ng/dry g	Below the MDL
Mussel Watch	NBPI	Narragansett Bay	Patience Island	MW2007NBPISED	41.6523	-71.3567	2007	3/7/2007	Sediment	Sediment	ECDDUAL.M	PCB70	0.07	ng/dry g	Below the MDL
Mussel Watch	NBPI	Narragansett Bay	Patience Island	MW2007NBPISED	41.6523	-71.3567	2007	3/7/2007	Sediment	Sediment	ECDDUAL.M	PCB74_61	0	ng/dry g	Not detected
Mussel Watch	NBPI	Narragansett Bay	Patience Island	MW2007NBPISED	41.6523	-71.3567	2007	3/7/2007	Sediment	Sediment	ECDDUAL.M	PCB8_5	0	ng/dry g	Not detected
Mussel Watch	NBPI	Narragansett Bay	Patience Island	MW2007NBPISED	41.6523	-71.3567	2007	3/7/2007	Sediment	Sediment	ECDDUAL.M	PCB87_115	0.02	ng/dry g	Below the MDL
Mussel Watch	NBPI	Narragansett Bay	Patience Island	MW2007NBPISED	41.6523	-71.3567	2007	3/7/2007	Sediment	Sediment	ECDDUAL.M	PCB95	0.06	ng/dry g	
Mussel Watch	NBPI	Narragansett Bay	Patience Island	MW2007NBPISED	41.6523	-71.3567	2007	3/7/2007	Sediment	Sediment	ECDDUAL.M	PCB99	0.07	ng/dry g	
Mussel Watch	NBPI	Narragansett Bay	Patience Island	MW2007NBPISED	41.6523	-71.3567	2007	3/7/2007	Sediment	Sediment	ECDDUAL.M	Pentachloroanisole	0	ng/dry g	Not detected
Mussel Watch	NBPI	Narragansett Bay	Patience Island	MW2007NBPISED	41.6523	-71.3567	2007	3/7/2007	Sediment	Sediment	ECDDUAL.M	Pentachlorobenzene	0	ng/dry g	Not detected
Mussel Watch	NBPI	Narragansett Bay	Patience Island	MW2007NBPISED	41.6523	-71.3567	2007	3/7/2007	Sediment	Sediment	PAH-2002	Perylene	1.1	ng/dry g	Below the MDL
Mussel Watch	NBPI	Narragansett Bay	Patience Island	MW2007NBPISED	41.6523	-71.3567	2007	3/7/2007	Sediment	Sediment	PAH-2002	Phenanthrene	1.8	ng/dry g	
Mussel Watch	NBPI	Narragansett Bay	Patience Island	MW2007NBPISED	41.6523	-71.3567	2007	3/7/2007	Sediment	Sediment	PAH-2002	Pyrene	3.4	ng/dry g	
Mussel Watch	NBPI	Narragansett Bay	Patience Island	MW2007NBPISED	41.6523	-71.3567	2007	3/7/2007	Sediment	Sediment	AFS	Selenium	0	micrograms per dry gram  	Not detected
Mussel Watch	NBPI	Narragansett Bay	Patience Island	MW2007NBPISED	41.6523	-71.3567	2007	3/7/2007	Sediment	Sediment	ICP	Silicon	378000	micrograms per dry gram  	
Mussel Watch	NBPI	Narragansett Bay	Patience Island	MW2007NBPISED	41.6523	-71.3567	2007	3/7/2007	Sediment	Sediment	ICP-MS	Silver	0.125	micrograms per dry gram  	
Mussel Watch	NBPI	Narragansett Bay	Patience Island	MW2007NBPISED	41.6523	-71.3567	2007	3/7/2007	Sediment	Sediment	Hexylation	Tetrabutyltin	0	ng Sn/dry g	Not detected
Mussel Watch	NBPI	Narragansett Bay	Patience Island	MW2007NBPISED	41.6523	-71.3567	2007	3/7/2007	Sediment	Sediment	ICP-MS	Tin	2.89	micrograms per dry gram  	
Mussel Watch	NBPI	Narragansett Bay	Patience Island	MW2007NBPISED	41.6523	-71.3567	2007	3/7/2007	Sediment	Sediment	SEDMT-TC	Total Inorganic Carbon	0.17	Percent	
Mussel Watch	NBPI	Narragansett Bay	Patience Island	MW2007NBPISED	41.6523	-71.3567	2007	3/7/2007	Sediment	Sediment	SEDMT-TC	Total Organic Carbon	0.31	Percent	
Mussel Watch	NBPI	Narragansett Bay	Patience Island	MW2007NBPISED	41.6523	-71.3567	2007	3/7/2007	Sediment	Sediment	ECDDUAL.M	Trans-Nonachlor	0	ng/dry g	Not detected
Mussel Watch	NBPI	Narragansett Bay	Patience Island	MW2007NBPISED	41.6523	-71.3567	2007	3/7/2007	Sediment	Sediment	Hexylation	Tributyltin	0	ng Sn/dry g	Not detected
Mussel Watch	NBPI	Narragansett Bay	Patience Island	MW2007NBPISED	41.6523	-71.3567	2007	3/7/2007	Sediment	Sediment	ICP	Zinc	43.7	micrograms per dry gram  	
Mussel Watch	BIBI	Block Island Sound	Block Island	MW2009BIBIME	41.1982	-71.5922	2009	3/8/2009	Mussel	Mytilus edulis	ECDDUAL.M	1,2,3,4-Tetrachlorobenzene	0	ng/dry g	Not detected
Mussel Watch	BIBI	Block Island Sound	Block Island	MW2009BIBIME	41.1982	-71.5922	2009	3/8/2009	Mussel	Mytilus edulis	ECDDUAL.M	1,2,4,5-Tetrachlorobenzene	0	ng/dry g	Not detected
Mussel Watch	BIBI	Block Island Sound	Block Island	MW2009BIBIME	41.1982	-71.5922	2009	3/8/2009	Mussel	Mytilus edulis	PAH-2002	1,6,7-Trimethylnaphthalene	0.7	ng/dry g	Below the MDL
Mussel Watch	BIBI	Block Island Sound	Block Island	MW2009BIBIME	41.1982	-71.5922	2009	3/8/2009	Mussel	Mytilus edulis	PAH-2002	1-Methylnaphthalene	3.9	ng/dry g	Below the MDL
Mussel Watch	BIBI	Block Island Sound	Block Island	MW2009BIBIME	41.1982	-71.5922	2009	3/8/2009	Mussel	Mytilus edulis	PAH-2002	1-Methylphenanthrene	1.1	ng/dry g	Below the MDL
Mussel Watch	BIBI	Block Island Sound	Block Island	MW2009BIBIME	41.1982	-71.5922	2009	3/8/2009	Mussel	Mytilus edulis	PAH-2002	18a-Oleanane	0	ng/dry g	Not detected
Mussel Watch	BIBI	Block Island Sound	Block Island	MW2009BIBIME	41.1982	-71.5922	2009	3/8/2009	Mussel	Mytilus edulis	ECDDUAL.M	2,4'-DDD	0.96	ng/dry g	
Mussel Watch	BIBI	Block Island Sound	Block Island	MW2009BIBIME	41.1982	-71.5922	2009	3/8/2009	Mussel	Mytilus edulis	ECDDUAL.M	2,4'-DDE	0.27	ng/dry g	
Mussel Watch	BIBI	Block Island Sound	Block Island	MW2009BIBIME	41.1982	-71.5922	2009	3/8/2009	Mussel	Mytilus edulis	ECDDUAL.M	2,4'-DDT	0.37	ng/dry g	
Mussel Watch	BIBI	Block Island Sound	Block Island	MW2009BIBIME	41.1982	-71.5922	2009	3/8/2009	Mussel	Mytilus edulis	PAH-2002	2,6-Dimethylnaphthalene	3.8	ng/dry g	Below the MDL
Mussel Watch	BIBI	Block Island Sound	Block Island	MW2009BIBIME	41.1982	-71.5922	2009	3/8/2009	Mussel	Mytilus edulis	PAH-2002	2-Methylnaphthalene	5.9	ng/dry g	Below the MDL
Mussel Watch	BIBI	Block Island Sound	Block Island	MW2009BIBIME	41.1982	-71.5922	2009	3/8/2009	Mussel	Mytilus edulis	ECDDUAL.M	4,4'-DDD	0.95	ng/dry g	
Mussel Watch	BIBI	Block Island Sound	Block Island	MW2009BIBIME	41.1982	-71.5922	2009	3/8/2009	Mussel	Mytilus edulis	ECDDUAL.M	4,4'-DDE	3.56	ng/dry g	
Mussel Watch	BIBI	Block Island Sound	Block Island	MW2009BIBIME	41.1982	-71.5922	2009	3/8/2009	Mussel	Mytilus edulis	ECDDUAL.M	4,4'-DDT	0.55	ng/dry g	
Mussel Watch	BIBI	Block Island Sound	Block Island	MW2009BIBIME	41.1982	-71.5922	2009	3/8/2009	Mussel	Mytilus edulis	PAH-2002	Acenaphthene	13.9	ng/dry g	
Mussel Watch	BIBI	Block Island Sound	Block Island	MW2009BIBIME	41.1982	-71.5922	2009	3/8/2009	Mussel	Mytilus edulis	PAH-2002	Acenaphthylene	1.4	ng/dry g	Below the MDL
Mussel Watch	BIBI	Block Island Sound	Block Island	MW2009BIBIME	41.1982	-71.5922	2009	3/8/2009	Mussel	Mytilus edulis	ECDDUAL.M	Aldrin	0	ng/dry g	Not detected
Mussel Watch	BIBI	Block Island Sound	Block Island	MW2009BIBIME	41.1982	-71.5922	2009	3/8/2009	Mussel	Mytilus edulis	ECDDUAL.M	Alpha-Chlordane	1.57	ng/dry g	
Mussel Watch	BIBI	Block Island Sound	Block Island	MW2009BIBIME	41.1982	-71.5922	2009	3/8/2009	Mussel	Mytilus edulis	ECDDUAL.M	Alpha-Hexachlorocyclohexane	0	ng/dry g	Not detected
Mussel Watch	BIBI	Block Island Sound	Block Island	MW2009BIBIME	41.1982	-71.5922	2009	3/8/2009	Mussel	Mytilus edulis	PAH-2002	Anthracene	1.2	ng/dry g	Below the MDL
Mussel Watch	BIBI	Block Island Sound	Block Island	MW2009BIBIME	41.1982	-71.5922	2009	3/8/2009	Mussel	Mytilus edulis	PAH-2002	Benz[a]anthracene	1.9	ng/dry g	Below the MDL
Mussel Watch	BIBI	Block Island Sound	Block Island	MW2009BIBIME	41.1982	-71.5922	2009	3/8/2009	Mussel	Mytilus edulis	PAH-2002	Benzo[a]pyrene	1.8	ng/dry g	
Mussel Watch	BIBI	Block Island Sound	Block Island	MW2009BIBIME	41.1982	-71.5922	2009	3/8/2009	Mussel	Mytilus edulis	PAH-2002	Benzo[b]fluoranthene	4	ng/dry g	Below the MDL
Mussel Watch	BIBI	Block Island Sound	Block Island	MW2009BIBIME	41.1982	-71.5922	2009	3/8/2009	Mussel	Mytilus edulis	PAH-2002	Benzo[e]pyrene	6.8	ng/dry g	
Mussel Watch	BIBI	Block Island Sound	Block Island	MW2009BIBIME	41.1982	-71.5922	2009	3/8/2009	Mussel	Mytilus edulis	PAH-2002	Benzo[g,h,i]perylene	1.5	ng/dry g	Below the MDL
Mussel Watch	BIBI	Block Island Sound	Block Island	MW2009BIBIME	41.1982	-71.5922	2009	3/8/2009	Mussel	Mytilus edulis	PAH-2002	Benzo[k]fluoranthene	1.6	ng/dry g	Below the MDL
Mussel Watch	BIBI	Block Island Sound	Block Island	MW2009BIBIME	41.1982	-71.5922	2009	3/8/2009	Mussel	Mytilus edulis	PAH-2002	Benzothiophene	0	ng/dry g	Not detected
Mussel Watch	BIBI	Block Island Sound	Block Island	MW2009BIBIME	41.1982	-71.5922	2009	3/8/2009	Mussel	Mytilus edulis	ECDDUAL.M	Beta-Hexachlorocyclohexane	0	ng/dry g	Not detected
Mussel Watch	BIBI	Block Island Sound	Block Island	MW2009BIBIME	41.1982	-71.5922	2009	3/8/2009	Mussel	Mytilus edulis	PAH-2002	Biphenyl	7	ng/dry g	
Mussel Watch	BIBI	Block Island Sound	Block Island	MW2009BIBIME	41.1982	-71.5922	2009	3/8/2009	Mussel	Mytilus edulis	PAH-2002	C1-Benzothiophene	0	ng/dry g	Not detected
Mussel Watch	BIBI	Block Island Sound	Block Island	MW2009BIBIME	41.1982	-71.5922	2009	3/8/2009	Mussel	Mytilus edulis	PAH-2002	C1-Chrysenes	0	ng/dry g	Not detected
Mussel Watch	BIBI	Block Island Sound	Block Island	MW2009BIBIME	41.1982	-71.5922	2009	3/8/2009	Mussel	Mytilus edulis	PAH-2002	C1-Decalin	0	ng/dry g	Not detected
Mussel Watch	BIBI	Block Island Sound	Block Island	MW2009BIBIME	41.1982	-71.5922	2009	3/8/2009	Mussel	Mytilus edulis	PAH-2002	C1-Dibenzo[a,h]anthracene	0	ng/dry g	Not detected
Mussel Watch	BIBI	Block Island Sound	Block Island	MW2009BIBIME	41.1982	-71.5922	2009	3/8/2009	Mussel	Mytilus edulis	PAH-2002	C1-Dibenzothiophenes	0	ng/dry g	Not detected
Mussel Watch	BIBI	Block Island Sound	Block Island	MW2009BIBIME	41.1982	-71.5922	2009	3/8/2009	Mussel	Mytilus edulis	PAH-2002	C1-Fluoranthenes_Pyrenes	0	ng/dry g	Not detected
Mussel Watch	BIBI	Block Island Sound	Block Island	MW2009BIBIME	41.1982	-71.5922	2009	3/8/2009	Mussel	Mytilus edulis	PAH-2002	C1-Fluorenes	6	ng/dry g	
Mussel Watch	BIBI	Block Island Sound	Block Island	MW2009BIBIME	41.1982	-71.5922	2009	3/8/2009	Mussel	Mytilus edulis	PAH-2002	C1-Naphthalenes	6.7	ng/dry g	Below the MDL
Mussel Watch	BIBI	Block Island Sound	Block Island	MW2009BIBIME	41.1982	-71.5922	2009	3/8/2009	Mussel	Mytilus edulis	PAH-2002	C1-Naphthobenzothiophene	0	ng/dry g	Not detected
Mussel Watch	BIBI	Block Island Sound	Block Island	MW2009BIBIME	41.1982	-71.5922	2009	3/8/2009	Mussel	Mytilus edulis	PAH-2002	C1-Phenanthrenes_Anthracenes	5.4	ng/dry g	
Mussel Watch	BIBI	Block Island Sound	Block Island	MW2009BIBIME	41.1982	-71.5922	2009	3/8/2009	Mussel	Mytilus edulis	PAH-2002	C2-Benzothiophene	0	ng/dry g	Not detected
Mussel Watch	BIBI	Block Island Sound	Block Island	MW2009BIBIME	41.1982	-71.5922	2009	3/8/2009	Mussel	Mytilus edulis	PAH-2002	C2-Chrysenes	0	ng/dry g	Not detected
Mussel Watch	BIBI	Block Island Sound	Block Island	MW2009BIBIME	41.1982	-71.5922	2009	3/8/2009	Mussel	Mytilus edulis	PAH-2002	C2-Decalin	0	ng/dry g	Not detected
Mussel Watch	BIBI	Block Island Sound	Block Island	MW2009BIBIME	41.1982	-71.5922	2009	3/8/2009	Mussel	Mytilus edulis	PAH-2002	C2-Dibenzo[a,h]anthracene	0	ng/dry g	Not detected
Mussel Watch	BIBI	Block Island Sound	Block Island	MW2009BIBIME	41.1982	-71.5922	2009	3/8/2009	Mussel	Mytilus edulis	PAH-2002	C2-Dibenzothiophenes	0	ng/dry g	Not detected
Mussel Watch	BIBI	Block Island Sound	Block Island	MW2009BIBIME	41.1982	-71.5922	2009	3/8/2009	Mussel	Mytilus edulis	PAH-2002	C2-Fluoranthenes_Pyrenes	0	ng/dry g	Not detected
Mussel Watch	BIBI	Block Island Sound	Block Island	MW2009BIBIME	41.1982	-71.5922	2009	3/8/2009	Mussel	Mytilus edulis	PAH-2002	C2-Fluorenes	0	ng/dry g	Not detected
Mussel Watch	BIBI	Block Island Sound	Block Island	MW2009BIBIME	41.1982	-71.5922	2009	3/8/2009	Mussel	Mytilus edulis	PAH-2002	C2-Naphthalenes	11.6	ng/dry g	
Mussel Watch	BIBI	Block Island Sound	Block Island	MW2009BIBIME	41.1982	-71.5922	2009	3/8/2009	Mussel	Mytilus edulis	PAH-2002	C2-Naphthobenzothiophene	0	ng/dry g	Not detected
Mussel Watch	BIBI	Block Island Sound	Block Island	MW2009BIBIME	41.1982	-71.5922	2009	3/8/2009	Mussel	Mytilus edulis	PAH-2002	C2-Phenanthrenes_Anthracenes	0	ng/dry g	Not detected
Mussel Watch	BIBI	Block Island Sound	Block Island	MW2009BIBIME	41.1982	-71.5922	2009	3/8/2009	Mussel	Mytilus edulis	PAH-2002	C29-Hopane	12.1	ng/dry g	Below the MDL
Mussel Watch	BIBI	Block Island Sound	Block Island	MW2009BIBIME	41.1982	-71.5922	2009	3/8/2009	Mussel	Mytilus edulis	PAH-2002	C3-Benzothiophene	0	ng/dry g	Not detected
Mussel Watch	BIBI	Block Island Sound	Block Island	MW2009BIBIME	41.1982	-71.5922	2009	3/8/2009	Mussel	Mytilus edulis	PAH-2002	C3-Chrysenes	0	ng/dry g	Not detected
Mussel Watch	BIBI	Block Island Sound	Block Island	MW2009BIBIME	41.1982	-71.5922	2009	3/8/2009	Mussel	Mytilus edulis	PAH-2002	C3-Decalin	0	ng/dry g	Not detected
Mussel Watch	BIBI	Block Island Sound	Block Island	MW2009BIBIME	41.1982	-71.5922	2009	3/8/2009	Mussel	Mytilus edulis	PAH-2002	C3-Dibenzo[a,h]anthracene	0	ng/dry g	Not detected
Mussel Watch	BIBI	Block Island Sound	Block Island	MW2009BIBIME	41.1982	-71.5922	2009	3/8/2009	Mussel	Mytilus edulis	PAH-2002	C3-Dibenzothiophenes	0	ng/dry g	Not detected
Mussel Watch	BIBI	Block Island Sound	Block Island	MW2009BIBIME	41.1982	-71.5922	2009	3/8/2009	Mussel	Mytilus edulis	PAH-2002	C3-Fluoranthenes_Pyrenes	0	ng/dry g	Not detected
Mussel Watch	BIBI	Block Island Sound	Block Island	MW2009BIBIME	41.1982	-71.5922	2009	3/8/2009	Mussel	Mytilus edulis	PAH-2002	C3-Fluorenes	0	ng/dry g	Not detected
Mussel Watch	BIBI	Block Island Sound	Block Island	MW2009BIBIME	41.1982	-71.5922	2009	3/8/2009	Mussel	Mytilus edulis	PAH-2002	C3-Naphthalenes	15.1	ng/dry g	
Mussel Watch	BIBI	Block Island Sound	Block Island	MW2009BIBIME	41.1982	-71.5922	2009	3/8/2009	Mussel	Mytilus edulis	PAH-2002	C3-Naphthobenzothiophene	0	ng/dry g	Not detected
Mussel Watch	BIBI	Block Island Sound	Block Island	MW2009BIBIME	41.1982	-71.5922	2009	3/8/2009	Mussel	Mytilus edulis	PAH-2002	C3-Phenanthrenes_Anthracenes	0	ng/dry g	Not detected
Mussel Watch	BIBI	Block Island Sound	Block Island	MW2009BIBIME	41.1982	-71.5922	2009	3/8/2009	Mussel	Mytilus edulis	PAH-2002	C30-Hopane	12.1	ng/dry g	Below the MDL
Mussel Watch	BIBI	Block Island Sound	Block Island	MW2009BIBIME	41.1982	-71.5922	2009	3/8/2009	Mussel	Mytilus edulis	PAH-2002	C4-Chrysenes	0	ng/dry g	Not detected
Mussel Watch	BIBI	Block Island Sound	Block Island	MW2009BIBIME	41.1982	-71.5922	2009	3/8/2009	Mussel	Mytilus edulis	PAH-2002	C4-Decalin	0	ng/dry g	Not detected
Mussel Watch	BIBI	Block Island Sound	Block Island	MW2009BIBIME	41.1982	-71.5922	2009	3/8/2009	Mussel	Mytilus edulis	PAH-2002	C4-Naphthalenes	0	ng/dry g	Not detected
Mussel Watch	BIBI	Block Island Sound	Block Island	MW2009BIBIME	41.1982	-71.5922	2009	3/8/2009	Mussel	Mytilus edulis	PAH-2002	C4-Phenanthrenes_Anthracenes	0	ng/dry g	Not detected
Mussel Watch	BIBI	Block Island Sound	Block Island	MW2009BIBIME	41.1982	-71.5922	2009	3/8/2009	Mussel	Mytilus edulis	ECDDUAL.M	Chlorpyrifos	0	ng/dry g or L            	Not detected
Mussel Watch	BIBI	Block Island Sound	Block Island	MW2009BIBIME	41.1982	-71.5922	2009	3/8/2009	Mussel	Mytilus edulis	PAH-2002	Chrysene	8.3	ng/dry g	
Mussel Watch	BIBI	Block Island Sound	Block Island	MW2009BIBIME	41.1982	-71.5922	2009	3/8/2009	Mussel	Mytilus edulis	ECDDUAL.M	Cis-Nonachlor	0.6	ng/dry g	
Mussel Watch	BIBI	Block Island Sound	Block Island	MW2009BIBIME	41.1982	-71.5922	2009	3/8/2009	Mussel	Mytilus edulis	ECDDUAL.M	DDMU	0	ng/dry g	Not detected
Mussel Watch	BIBI	Block Island Sound	Block Island	MW2009BIBIME	41.1982	-71.5922	2009	3/8/2009	Mussel	Mytilus edulis	PAH-2002	Decalin	0	ng/dry g	Not detected
Mussel Watch	BIBI	Block Island Sound	Block Island	MW2009BIBIME	41.1982	-71.5922	2009	3/8/2009	Mussel	Mytilus edulis	ECDDUAL.M	Delta-Hexachlorocyclohexane	0	ng/dry g	Not detected
Mussel Watch	BIBI	Block Island Sound	Block Island	MW2009BIBIME	41.1982	-71.5922	2009	3/8/2009	Mussel	Mytilus edulis	PAH-2002	Dibenzo[a,h]anthracene	0	ng/dry g	Not detected
Mussel Watch	BIBI	Block Island Sound	Block Island	MW2009BIBIME	41.1982	-71.5922	2009	3/8/2009	Mussel	Mytilus edulis	PAH-2002	Dibenzofuran	8.8	ng/dry g	
Mussel Watch	BIBI	Block Island Sound	Block Island	MW2009BIBIME	41.1982	-71.5922	2009	3/8/2009	Mussel	Mytilus edulis	PAH-2002	Dibenzothiophene	1.1	ng/dry g	Below the MDL
Mussel Watch	BIBI	Block Island Sound	Block Island	MW2009BIBIME	41.1982	-71.5922	2009	3/8/2009	Mussel	Mytilus edulis	Hexylation	Dibutyltin	1.41	ng Sn/dry g	Below the MDL
Mussel Watch	BIBI	Block Island Sound	Block Island	MW2009BIBIME	41.1982	-71.5922	2009	3/8/2009	Mussel	Mytilus edulis	ECDDUAL.M	Dieldrin	1.94	ng/dry g	
